# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Oct  9 23:20:23 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.00000 2.3081722260 2.5796582699    2.299  3.253  3.5700  0.778    7  0.000  0.365     0.00     0.00 -1 -9.93e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.363 1.767 -0.234 -1.849 -2.848 -3.828 -5.032 -5.854 -6.076
0.0152 0.01508 9.00000 2.3081724644 2.5796582699    2.299  3.253  3.5700  0.779    7  0.000  0.365     0.00     0.00 -1 -9.91e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.363 1.767 -0.234 -1.849 -2.848 -3.827 -5.031 -5.853 -6.075
0.0152 0.01508 9.00000 2.3081727028 2.5796582699    2.299  3.253  3.5701  0.779    7  0.000  0.365     0.00     0.00 -1  -9.9e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.362 1.767 -0.234 -1.849 -2.848 -3.826 -5.031 -5.853 -6.074
0.0152 0.01508 9.00000 2.3081729412 2.5796582699    2.299  3.253  3.5701  0.779    7  0.000  0.365     0.00     0.00 -1  -9.9e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.362 1.767 -0.234 -1.849 -2.848 -3.826 -5.030 -5.852 -6.074
0.0152 0.01508 9.00000 2.3081731796 2.5796582699    2.299  3.253  3.5700  0.779    7  0.000  0.365     0.00     0.00 -1  -9.9e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.362 1.767 -0.234 -1.849 -2.848 -3.827 -5.031 -5.853 -6.074
0.0152 0.01508 9.00000 2.3081734180 2.5796582699    2.299  3.253  3.5700  0.778    7  0.000  0.365     0.00     0.00 -1 -9.93e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.364 1.767 -0.234 -1.849 -2.848 -3.828 -5.032 -5.854 -6.076
0.0152 0.01508 9.00000 2.3081746101 2.5796582699    2.299  3.256  3.5698  0.775    7  0.000  0.365     0.00     0.00 -1    -1e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.369 1.767 -0.234 -1.848 -2.850 -3.832 -5.039 -5.861 -6.083
0.0152 0.01508 9.00000 2.3081772327 2.5796585083    2.299  3.261  3.5693  0.768    7  0.000  0.365     0.00     0.00 -1 -1.02e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.382 1.767 -0.233 -1.847 -2.852 -3.842 -5.053 -5.876 -6.099
0.0152 0.01508 9.00000 2.3081805706 2.5796585083    2.299  3.268  3.5686  0.758    7  0.000  0.365     0.00     0.00 -1 -1.05e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.399 1.767 -0.232 -1.846 -2.856 -3.856 -5.072 -5.897 -6.121
0.0152 0.01508 9.00000 2.3081839085 2.5796587467    2.299  3.279  3.5674  0.742    7  0.000  0.365     0.00     0.00 -1 -1.11e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.427 1.768 -0.229 -1.843 -2.861 -3.878 -5.104 -5.931 -6.157
0.0152 0.01508 9.00000 2.3081891537 2.5796587467    2.299  3.295  3.5658  0.720    7  0.000  0.365     0.00     0.00 -1 -1.19e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.467 1.770 -0.225 -1.838 -2.869 -3.909 -5.148 -5.979 -6.207
0.0152 0.01508 9.00000 2.3081951141 2.5796589851    2.299  3.308  3.5644  0.702    7  0.000  0.365     0.00     0.00 -1 -1.26e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.499 1.771 -0.221 -1.834 -2.874 -3.935 -5.184 -6.018 -6.248
0.0152 0.01508 9.00000 2.3082034588 2.5796592236    2.299  3.320  3.5631  0.685    7  0.000  0.365     0.00     0.00 -1 -1.32e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.529 1.773 -0.217 -1.830 -2.880 -3.958 -5.218 -6.054 -6.287
0.0152 0.01508 9.00000 2.3082191944 2.5796597004    2.299  3.203  3.5748  0.848    7  0.000  0.365     0.00     0.00 -1 -7.88e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.237 1.761 -0.222 -1.825 -2.796 -3.720 -4.893 -5.704 -5.917
0.0152 0.01508 9.00000 2.3082206249 2.5796597004    2.299  3.239  3.5713  0.797    7  0.000  0.365     0.00     0.00 -1 -9.29e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.329 1.765 -0.231 -1.842 -2.834 -3.798 -4.994 -5.813 -6.032
0.0152 0.01508 9.00000 2.3082208633 2.5796597004    2.299  3.240  3.5712  0.796    7  0.000  0.365     0.00     0.00 -1 -9.34e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.331 1.766 -0.231 -1.843 -2.835 -3.800 -4.996 -5.816 -6.035
0.0152 0.01508 9.00000 2.3082211018 2.5796597004    2.299  3.241  3.5712  0.795    7  0.000  0.365     0.00     0.00 -1 -9.36e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.332 1.766 -0.231 -1.843 -2.835 -3.801 -4.998 -5.817 -6.037
0.0152 0.01508 9.00000 2.3082215786 2.5796597004    2.299  3.242  3.5711  0.794    7  0.000  0.365     0.00     0.00 -1  -9.4e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.334 1.766 -0.231 -1.843 -2.836 -3.802 -5.000 -5.819 -6.039
0.0152 0.01508 9.00000 2.3082218170 2.5796597004    2.299  3.236  3.5717  0.802    7  0.000  0.365     0.00     0.00 -1 -9.15e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.319 1.765 -0.230 -1.840 -2.830 -3.790 -4.984 -5.802 -6.021
0.0152 0.01508 9.00000 2.3082220554 2.5796597004    2.299  3.231  3.5721  0.809    7  0.000  0.365     0.00     0.00 -1 -8.96e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.308 1.764 -0.229 -1.839 -2.826 -3.781 -4.972 -5.789 -6.007
0.0152 0.01508 9.00000 2.3082222939 2.5796597004    2.299  3.227  3.5725  0.815    7  0.000  0.365     0.00     0.00 -1 -8.77e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.298 1.764 -0.228 -1.837 -2.821 -3.772 -4.960 -5.776 -5.993
0.0152 0.01508 9.00000 2.3082225323 2.5796597004    2.299  3.218  3.5734  0.827    7  0.000  0.365     0.00     0.00 -1 -8.42e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.276 1.762 -0.226 -1.833 -2.813 -3.753 -4.936 -5.750 -5.966
0.0152 0.01508 9.00000 2.3082227707 2.5796597004    2.299  3.218  3.5734  0.827    7  0.000  0.365     0.00     0.00 -1  -8.4e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.275 1.762 -0.226 -1.833 -2.812 -3.752 -4.934 -5.748 -5.964
0.0152 0.01508 9.00000 2.3082230091 2.5796599388    2.299  3.217  3.5735  0.828    7  0.000  0.365     0.00     0.00 -1 -8.38e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.273 1.762 -0.226 -1.833 -2.812 -3.751 -4.932 -5.746 -5.962
0.0152 0.01508 9.00000 2.3082232475 2.5796599388    2.299  3.217  3.5736  0.829    7  0.000  0.365     0.00     0.00 -1 -8.37e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.272 1.762 -0.226 -1.833 -2.811 -3.750 -4.931 -5.745 -5.961
0.0152 0.01508 9.00000 2.3082234859 2.5796599388    2.299  3.216  3.5736  0.830    7  0.000  0.365     0.00     0.00 -1 -8.36e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.271 1.762 -0.226 -1.833 -2.811 -3.749 -4.930 -5.744 -5.960
0.0152 0.01508 9.00000 2.3082242012 2.5796599388    2.299  3.215  3.5737  0.831    7  0.000  0.365     0.00     0.00 -1 -8.32e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.268 1.761 -0.226 -1.832 -2.810 -3.746 -4.927 -5.740 -5.956
0.0152 0.01508 9.00000 2.3082244396 2.5796599388    2.299  3.214  3.5738  0.833    7  0.000  0.365     0.00     0.00 -1 -8.29e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.265 1.761 -0.226 -1.832 -2.809 -3.744 -4.924 -5.737 -5.953
0.0152 0.01508 9.00000 2.3082246780 2.5796599388    2.299  3.214  3.5739  0.833    7  0.000  0.365     0.00     0.00 -1 -8.28e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.264 1.761 -0.226 -1.832 -2.809 -3.743 -4.923 -5.735 -5.951
0.0152 0.01508 9.00000 2.3082251549 2.5796599388    2.299  3.213  3.5740  0.835    7  0.000  0.365     0.00     0.00 -1 -8.25e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.262 1.761 -0.226 -1.832 -2.808 -3.742 -4.920 -5.733 -5.948
0.0152 0.01508 9.00000 2.3082258701 2.5796599388    2.299  3.212  3.5741  0.836    7  0.000  0.365     0.00     0.00 -1 -8.21e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.259 1.761 -0.226 -1.831 -2.807 -3.739 -4.917 -5.729 -5.944
0.0152 0.01508 9.00000 2.3082313538 2.5796601772    2.299  3.228  3.5725  0.813    7  0.000  0.365     0.00     0.00 -1 -8.83e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.300 1.763 -0.229 -1.838 -2.823 -3.774 -4.962 -5.778 -5.996
0.0152 0.01508 9.00000 2.3082356453 2.5796601772    2.299  3.255  3.5698  0.775    7  0.000  0.365     0.00     0.00 -1 -9.94e-09      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.368 1.768 -0.232 -1.847 -2.848 -3.831 -5.037 -5.860 -6.082
0.0152 0.01508 9.00000 2.3082394600 2.5796604156    2.298  3.284  3.5667  0.734    7  0.000  0.365     0.00     0.00 -1 -1.13e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.440 1.772 -0.223 -1.836 -2.860 -3.887 -5.118 -5.947 -6.174
0.0152 0.01508 9.00000 2.3082437515 2.5796604156    2.298  3.312  3.5637  0.694    7  0.538  0.365     0.00     0.00 -1 -1.28e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.511 1.775 -0.215 -1.827 -2.873 -3.943 -5.198 -6.034 -6.265
0.0152 0.01508 9.00000 2.3082487583 2.5796606541    2.298  3.343  3.5605  0.651    7  0.538  0.365     0.00     0.00 -1 -1.46e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.586 1.779 -0.205 -1.816 -2.885 -4.003 -5.283 -6.125 -6.362
0.0152 0.01508 9.00000 2.3082549572 2.5796608925    2.298  3.373  3.5572  0.607    7  0.538  0.365     0.00     0.00 -1 -1.67e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.664 1.781 -0.182 -1.787 -2.886 -4.058 -5.370 -6.219 -6.461
0.0152 0.01508 9.00000 2.3082623482 2.5796611309    2.298  3.401  3.5542  0.567    7  0.537  0.365     0.00     0.00 -1 -1.88e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.732 1.783 -0.157 -1.756 -2.883 -4.106 -5.447 -6.302 -6.549
0.0152 0.01508 9.00000 2.3082733154 2.5796613693    2.298  3.430  3.5508  0.524    7  0.528  0.365     0.00     0.00 -1 -2.14e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.806 1.788 -0.127 -1.718 -2.877 -4.157 -5.531 -6.393 -6.646
0.0152 0.01508 9.00000 2.3082773685 2.5796613693    2.298  3.437  3.5501  0.515    7  0.528  0.365     0.00     0.00 -1 -2.18e-08      0.00 6.770e-01 3.074e-01 1.682e-03 2.415e-03 6.137e-03 -1.000 1.561e-02 -3.822 1.788 -0.122 -1.711 -2.877 -4.168 -5.549 -6.412 -6.666
0.0152 0.01508 9.00000 2.3082780838 2.5796616077    2.297  3.437  3.5501  0.515    8  0.528  0.385    66.56    40.53  1  -2.2e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.822 1.788 -0.122 -1.711 -2.877 -4.168 -5.549 -6.412 -6.666
0.0152 0.01508 9.00000 2.3082790375 2.5796616077    2.297  3.183  3.5760  0.872    8  0.528  0.386    30.79    20.82  1 -7.28e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.187 1.775 -0.200 -1.799 -2.763 -3.674 -4.839 -5.648 -5.860
0.0152 0.01508 9.00000 2.3082795143 2.5796616077    2.297  3.154  3.5788  0.912    8  0.528  0.386    28.25    19.32  1 -6.41e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.116 1.769 -0.195 -1.790 -2.737 -3.614 -4.760 -5.562 -5.770
0.0152 0.01508 9.00000 2.3082814217 2.5796616077    2.297  2.936  3.6010  1.219    8  0.528  0.386    14.58    10.91  1 -2.39e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -2.571 1.676 -0.083 -1.589 -2.431 -3.138 -4.164 -4.906 -5.080
0.0152 0.01508 9.00000 2.3082847595 2.5796616077    2.297  2.897  3.6049  1.274    8  0.528  0.386    12.94     9.84  1 -1.99e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -2.471 1.652 -0.053 -1.537 -2.362 -3.050 -4.056 -4.787 -4.955
0.0152 0.01508 9.00000 2.3082892895 2.5796618462    2.296  2.967  3.5977  1.175    8  0.528  0.386    16.03    11.84  1 -2.75e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -2.647 1.696 -0.099 -1.620 -2.477 -3.205 -4.248 -4.999 -5.178
0.0152 0.01508 9.00000 2.3082950115 2.5796620846    2.296  3.120  3.5819  0.959    8  0.528  0.386    25.56    17.72  1 -5.51e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.030 1.764 -0.178 -1.762 -2.692 -3.540 -4.667 -5.462 -5.664
0.0152 0.01508 9.00000 2.3083024025 2.5796623230    2.296  3.275  3.5660  0.740    8  0.529  0.386    40.95    26.63  1 -1.09e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.417 1.800 -0.186 -1.795 -2.823 -3.861 -5.097 -5.929 -6.156
0.0152 0.01508 9.00000 2.3083112240 2.5796625614    2.296  3.384  3.5546  0.585    8  0.529  0.386    57.24    35.57  1 -1.76e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.691 1.804 -0.133 -1.729 -2.852 -4.068 -5.405 -6.259 -6.505
0.0152 0.01508 9.00000 2.3083217144 2.5796627998    2.296  3.444  3.5483  0.501    8  0.529  0.386    68.65    41.62  1 -2.27e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.839 1.804 -0.078 -1.657 -2.844 -4.168 -5.572 -6.438 -6.695
0.0152 0.01508 9.00000 2.3083338737 2.5796632767    2.295  3.469  3.5454  0.463    8  0.529  0.386    74.42    44.63  1 -2.53e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.903 1.808 -0.034 -1.601 -2.825 -4.203 -5.646 -6.517 -6.778
0.0152 0.01508 9.00000 2.3083477020 2.5796637535    2.296  3.482  3.5449  0.449    8  0.530  0.385    76.81    45.86  1 -2.68e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.935 1.793 -0.046 -1.613 -2.844 -4.231 -5.680 -6.551 -6.814
0.0152 0.01508 9.00000 2.3083479404 2.5796637535    2.295  3.316  3.5605  0.676    8  0.530  0.386    46.97    29.98  1 -1.31e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.521 1.823 -0.148 -1.753 -2.821 -3.938 -5.217 -6.060 -6.296
0.0152 0.01508 9.00000 2.3083491325 2.5796637535    2.295  3.206  3.5718  0.832    8  0.530  0.386    33.57    22.43  1 -8.06e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.244 1.815 -0.164 -1.768 -2.756 -3.715 -4.908 -5.727 -5.945
0.0152 0.01508 9.00000 2.3083512783 2.5796637535    2.295  2.989  3.5938  1.137    8  0.530  0.386    17.39    12.70  1 -3.04e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -2.702 1.742 -0.087 -1.622 -2.495 -3.249 -4.311 -5.074 -5.258
0.0152 0.01508 9.00000 2.3083546162 2.5796637535    2.295  2.949  3.5979  1.194    8  0.530  0.386    15.39    11.43  1 -2.53e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -2.602 1.725 -0.061 -1.579 -2.434 -3.160 -4.201 -4.953 -5.131
0.0152 0.01508 9.00000 2.3083593845 2.5796639919    2.295  3.018  3.5907  1.095    8  0.530  0.386    19.03    13.73  1 -3.48e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -2.776 1.759 -0.103 -1.652 -2.539 -3.313 -4.392 -5.163 -5.352
0.0152 0.01508 9.00000 2.3083655834 2.5796642303    2.294  3.170  3.5752  0.882    8  0.530  0.386    30.15    20.44  1 -6.88e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.154 1.811 -0.155 -1.752 -2.719 -3.639 -4.808 -5.620 -5.832
0.0152 0.01508 9.00000 2.3083734512 2.5796644688    2.294  3.322  3.5596  0.667    8  0.531  0.386    47.99    30.54  1 -1.34e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.536 1.830 -0.135 -1.739 -2.814 -3.947 -5.235 -6.080 -6.317
0.0152 0.01508 9.00000 2.3083827496 2.5796647072    2.294  3.430  3.5484  0.514    8  0.531  0.386    66.73    40.61  1 -2.14e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.806 1.826 -0.051 -1.627 -2.813 -4.135 -5.539 -6.405 -6.661
0.0152 0.01508 9.00000 2.3083939552 2.5796649456    2.294  3.488  3.5423  0.431    8  0.531  0.386    79.76    47.37  1 -2.75e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.951 1.824 0.031 -1.520 -2.784 -4.221 -5.704 -6.581 -6.847
0.0152 0.01508 9.00000 2.3084068298 2.5796654224    2.293  3.514  3.5395  0.395    8  0.532  0.386    86.26    50.69  1 -3.06e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -4.014 1.825 0.076 -1.463 -2.765 -4.255 -5.776 -6.657 -6.929
0.0152 0.01508 9.00000 2.3084213734 2.5796658993    2.293  3.526  3.5397  0.383    8  0.532  0.385    88.50    51.82  1 -3.24e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -4.045 1.802 0.042 -1.502 -2.802 -4.289 -5.807 -6.687 -6.959
0.0152 0.01508 9.00000 2.3084216118 2.5796658993    2.293  3.368  3.5541  0.599    8  0.532  0.386    55.53    34.64  1 -1.64e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.650 1.840 -0.083 -1.673 -2.800 -4.024 -5.365 -6.221 -6.467
0.0152 0.01508 9.00000 2.3084230423 2.5796658993    2.293  3.258  3.5654  0.754    8  0.532  0.386    39.74    25.94  1 -1.02e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.375 1.839 -0.134 -1.737 -2.769 -3.816 -5.057 -5.890 -6.118
0.0152 0.01508 9.00000 2.3084254265 2.5796658993    2.293  3.043  3.5875  1.058    8  0.533  0.386    20.64    14.72  1  -3.9e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -2.836 1.784 -0.102 -1.661 -2.563 -3.364 -4.459 -5.240 -5.433
0.0152 0.01508 9.00000 2.3084294796 2.5796661377    2.293  3.001  3.5917  1.116    8  0.533  0.386    18.21    13.21  1 -3.23e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -2.734 1.768 -0.081 -1.624 -2.506 -3.274 -4.347 -5.116 -5.303
0.0152 0.01508 9.00000 2.3084349632 2.5796663761    2.292  3.070  3.5847  1.019    8  0.533  0.386    22.43    15.82  1 -4.41e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -2.905 1.794 -0.114 -1.683 -2.599 -3.423 -4.534 -5.323 -5.520
0.0152 0.01508 9.00000 2.3084421158 2.5796666145    2.292  3.218  3.5694  0.809    8  0.533  0.386    35.26    23.39  1 -8.55e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.276 1.838 -0.141 -1.746 -2.748 -3.737 -4.946 -5.771 -5.992
0.0152 0.01508 9.00000 2.3084509373 2.5796668530    2.292  3.368  3.5540  0.598    8  0.534  0.386    55.60    34.67  1 -1.64e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.650 1.843 -0.079 -1.669 -2.796 -4.022 -5.365 -6.222 -6.468
0.0152 0.01508 9.00000 2.3084616661 2.5796670914    2.292  3.473  3.5431  0.449    8  0.534  0.386    76.71    45.79  1 -2.58e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.161e-03 -1.000 1.536e-02 -3.913 1.837 0.036 -1.517 -2.770 -4.191 -5.663 -6.539 -6.804
0.0152 0.01508 9.00000 2.3084745407 2.5796675682    2.291  3.529  3.5372  0.370    8  0.535  0.386    91.08    53.11  1 -3.28e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -4.054 1.833 0.129 -1.396 -2.733 -4.263 -5.824 -6.707 -6.983
0.0152 0.01508 9.00000 2.3084890842 2.5796680450    2.291  3.553  3.5348  0.336    8  0.535  0.386    97.96    56.56  1 -3.62e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -4.113 1.831 0.177 -1.335 -2.712 -4.288 -5.892 -6.778 -7.059
0.0152 0.01508 9.00000 2.3085060120 2.5796685219    2.291  3.564  3.5350  0.325    8  0.536  0.385   100.20    57.67  1 -3.81e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -4.141 1.808 0.144 -1.372 -2.747 -4.320 -5.919 -6.805 -7.086
0.0152 0.01508 9.00000 2.3085062504 2.5796685219    2.290  3.416  3.5490  0.530    8  0.536  0.386    64.45    39.38  1 -2.02e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -3.770 1.841 -0.041 -1.618 -2.795 -4.106 -5.501 -6.367 -6.621
0.0152 0.01508 9.00000 2.3085076809 2.5796685219    2.290  3.307  3.5604  0.684    8  0.536  0.386    46.18    29.52  1 -1.26e-08      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -3.498 1.843 -0.123 -1.726 -2.794 -3.913 -5.194 -6.038 -6.274
0.0152 0.01508 9.00000 2.3085103035 2.5796685219    2.290  3.094  3.5827  0.987    8  0.536  0.386    24.04    16.79  1 -4.92e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -2.964 1.795 -0.131 -1.709 -2.634 -3.475 -4.598 -5.392 -5.593
0.0152 0.01508 9.00000 2.3085143566 2.5796687603    2.290  3.051  3.5871  1.047    8  0.536  0.386    21.13    15.02  1 -4.07e-09      0.00 6.770e-01 3.077e-01 1.782e-03 2.417e-03 6.160e-03 -1.000 1.536e-02 -2.858 1.777 -0.114 -1.676 -2.581 -3.384 -4.482 -5.264 -5.458
