x_0 y_0 flux_0 id group_id x_fit y_fit flux_fit flux_unc x_0_unc y_0_unc
131.2160838806467 247.69112934232834 17141.422072703088 148 143 130.54498619598718 245.85067508110848 15841.164614353247 771.067292560837 0.13925602006657498 0.14315318649474046
132.80531669545456 668.8142532425379 2317.953256531019 386 373 132.16521994199178 667.1731566609119 2114.4918847600143 127.30590249627987 0.17252672325337773 0.17494202230552724
132.86225363471664 772.6689324490806 1413.590584969217 503 402 132.2283416821419 771.0250870902635 1316.6111854362525 764.9254619581495 764.9254619581495 764.9254619581495
133.40911629686474 126.29383359059875 2697.594320536342 77 72 132.7116805544027 124.19710214088963 2659.7434075860474 142.52582290188712 0.15327861916854035 0.15575183819020022
133.6481181977041 1005.2851144544718 8388.609424881033 491 478 132.83936647491683 1003.2526797419202 8022.823074746364 364.3790591029309 0.13047339091694443 0.13164164568346054
141.58631146113038 562.4801645577725 28507.260250391493 331 320 141.0328376580978 560.5027668360921 26179.59632367146 1334.8574528831518 0.14623413695411194 0.1471073497080236
142.2159299000965 979.9662845861668 3250.4559263201118 485 472 141.23740046025108 977.9965693427193 3151.4153251291646 167.46556073769233 0.15221802165785492 0.15515049565536249
143.7674696582214 9.84021284334085 76664.58293214865 4 3 143.23358221858993 7.952122429860447 70112.60896070104 3406.8907626762157 0.13916596930217076 0.14242106104562444
147.58571938112658 570.1500374451207 3960.180574444863 336 324 144.8595035806953 566.2787710274159 5480.966820869858 283.79390066524843 0.1591526222834191 0.17040833597301133
147.65493524763735 680.9433738395428 7799.690906088872 388 375 147.1313191324913 679.1355751042202 7184.331640173674 355.6385946824936 0.1418797619371348 0.14398676937394092
150.70826934186812 844.9536172733033 1694.1990559216306 445 432 149.8927681416095 843.3104696960103 1560.1136610586789 105.12961724379387 0.1934820278860139 0.19509320028377294
151.67882752815495 304.20492340235126 8438.773563198873 190 184 151.09073590084566 302.23604097431456 7800.833133245137 412.5769224741663 0.1516234624728787 0.15351428412938994
153.84787296051297 876.8241336159768 4312.283603877613 456 443 153.2552533392995 874.8426796536887 4012.278304800168 211.30276401571055 0.15084175161475197 0.15466952486938557
160.75055892797735 822.2529805527306 24585.058104372947 437 424 160.1444241849634 820.3833860259542 22613.36416319366 1130.7568097171402 0.14330048551690205 0.14455055043533
163.71571277872192 463.8459140305905 12676.843339324918 277 267 163.2771921222863 461.7997540652807 11824.488720746465 638.6563866636159 0.15466753847764617 0.15909469310358268
165.3260150065414 663.6470067142352 4069.5942637348926 381 368 164.7393308566689 661.7297039752342 3752.9979530446376 206.81618695365273 0.15761470528114552 0.16273757571048222
165.42396685012466 921.1209339239224 8073.427774212695 468 455 164.75301022855692 919.1824822937173 7548.049532614249 364.08500532177027 0.13796928965541308 0.1400691446743585
167.9244017871411 992.3566246283752 7562.412719371033 489 476 167.29687156914144 990.3571199654812 7096.084893144546 358.328353052937 0.14459617786407591 0.14602771237566006
168.53943911488443 794.6766271426236 12026.929300187576 429 416 167.72760872337196 792.953335739277 10958.396615303309 537.290170524503 0.14103485437514063 0.14341997132220158
168.94352457945536 109.708012327382 571.2078191387736 65 60 167.9844558996432 106.44174036744953 769.5879142322632 78.18258253170642 0.286099122132008 0.33276589150049335
169.22923695406297 621.6826072927646 2988.996627211096 361 349 168.5403595572906 620.2160138115947 2569.8611418137716 177.22130833596108 0.19732903465679325 0.2001671821781446
169.7842001528726 455.18757155226604 15965.489111667193 267 258 168.8673200186841 453.4300280179692 14034.226768447576 897.7714562786006 0.18372394495268898 0.18482691319438974
171.29118105785545 760.0867040645848 5533.040373197728 412 399 170.53812532470855 758.2288187269643 5056.780649204574 265.11770999857634 0.15001916558872347 0.15209715149108696
177.98450940283868 271.6907540427092 1899.8437017894303 161 156 177.1862495952586 269.4539976847124 1824.6423142292228 115.65219413076396 0.18146030037872937 0.19030112028636684
178.85696709966498 133.91358460940313 15365.859587586026 80 75 178.0881240642876 131.93674230473886 14431.983811034292 687.0003150457289 0.136450365917418 0.1395574199831426
180.3835231677507 151.24201908642215 1019.1379412789436 93 88 179.42635766224686 148.71887968078002 1045.3099809500247 84.68170227376379 0.23179794258516184 0.23976965950480567
184.88952765832045 722.9729895933062 1803.8562786186435 403 390 184.15560015425254 721.0907991139464 1703.472746710313 110.38404928151863 0.18569589684987342 0.18871734149779054
187.72141767976473 810.6104006714496 8473.37333319468 433 420 187.19560307742898 808.7722561530304 7752.902159634153 378.27928703315587 0.13978729732787307 0.14374885527258216
191.87554987191714 937.0933162262909 2263.5630780537454 470 457 191.33436204172477 935.179745210761 2120.841595312918 128.79248348347858 0.17387196383372688 0.17635115692454784
197.2316238757195 280.3219831109253 6045.171082031055 167 162 199.88912060644475 284.33718905293296 6939.663584494875 542.7600249332562 0.21631975831349254 0.2683571447915839
198.2893069246117 312.990163661206 14001.582633682254 194 188 197.51809264375075 310.97652737408634 13013.748558717793 658.2690675322368 0.14473617362415353 0.14800314142000562
200.467074492959 156.28043754360755 6997.170593449717 96 91 199.9096507428372 154.35098301804805 6551.905213789074 333.5378290884537 0.14559507926103893 0.14738418836177786
202.75723895578852 292.67386051980685 28586.63301147657 180 174 202.14200974663098 290.8547386107886 26192.141466541947 1235.4045027198615 0.13515663797342595 0.13867617415189346
204.10827814025572 853.1963031774868 1203.6122660340889 450 437 202.64877917572204 851.0358057243354 1259.731245796418 89.31097040781107 0.20414345642573262 0.2067802731821439
204.45698085386186 638.3119973495822 3539.9041544327692 370 357 203.84344224187745 636.5780222689085 3223.929675239479 183.9271170369842 0.16316916214826838 0.1643855930534756
206.11811944262962 374.75304937521173 2624.2407808910634 236 227 205.3851219139377 372.7885079796351 2466.564829587049 132.9665023948701 0.15429683307734676 0.15891088437133238
223.52725870107633 612.5104967514472 21017.21066320075 354 342 223.06663491707832 610.7876156625252 18680.97874730404 990.90246806642 0.15207686989604033 0.15625785432807726
223.79833497316315 264.22453429267375 3839.863072785892 155 150 223.21993606670097 262.0517373467844 3627.356432854711 195.31998559742243 0.1542442644632798 0.15715925691434754
231.44048973484524 567.347374571559 26440.630695009157 334 322 230.11578624906733 565.3214651203101 21694.316924404142 565.2775551253259 565.2775551253259 565.2775551253259
231.87137273666985 66.68924035537259 17786.092172136174 42 38 231.22578003699826 64.78496338264793 16269.586128597384 793.3254621374282 0.13963618933509803 0.1439063833393498
235.237065408156 612.8576499685246 9635.577219997656 355 343 234.13495197954035 611.1511053271466 8653.527189035914 525.4241915163013 0.17401784240593088 0.1765523575471126
237.28390374545074 845.8971046343986 11327.91601560492 447 434 236.49444678752448 844.0162948660341 10575.214037416034 508.566329527877 0.13762299852619575 0.14035172654493544
240.92068602265527 490.40559913324853 24948.12264069068 296 286 240.20614338854708 488.2843689491495 23050.9545702667 1303.6332360176552 0.16202152080386872 0.16390735581024854
241.919473511214 180.79037577182373 26677.359025918744 111 106 241.2486088446631 178.90028885290005 24473.19899752141 1216.9882603012936 0.14241049645600426 0.1459767860551923
242.16300969287755 756.4573351992259 33331.24247666313 410 397 241.5178893243488 754.4271426210355 30987.188161573526 1656.6120452087437 0.15297815238251866 0.15442206685254156
242.39930090915374 506.1703346184755 1714.5775759489056 303 293 241.5468505142409 504.019349122638 1578.6049187052795 121.97515048351772 0.22108858363158143 0.2256412717684201
245.3905641581198 435.2749949240713 20577.428729952087 259 250 244.7627705366417 433.30684514409484 18824.55982056828 989.260924025574 0.15031722738997932 0.15223679216731154
245.39932571152167 467.6326332131296 10220.399646558826 279 269 244.91961643923514 465.8942444786559 8939.755321810188 521.8833500327305 0.1669537935649319 0.17127649278772253
246.2272551427319 821.0002218904211 11116.50869063255 435 422 245.59314014499725 819.0476379573686 10266.633443822324 544.0270714008806 0.15160925330837877 0.1545012737043381
257.52449383093676 478.6740280871016 17316.71257683165 287 277 257.05120517769376 476.7314703671441 15871.045576579763 799.3137697164884 0.1443927903979986 0.14880337786353237
258.89617209674196 51.561888368790164 91590.6810803873 31 28 258.3380514060389 49.770591635262235 83575.80370932075 4002.295673014417 0.13706468055618187 0.14143119532898799
262.9394340851212 638.2661276746466 2690.4245775205504 369 356 262.3944429978943 636.3340903498954 2443.888022930935 162.3683066944644 0.19018552923240925 0.19229568407360967
268.7936537929142 793.6715623295352 5969.5692018134605 427 414 268.15377902706285 791.934551994899 5393.079479795442 282.38472730689716 0.1500474875046425 0.15326545106947018
272.3888946631963 190.6576157603419 3951.8576829931635 118 113 271.78205652854626 188.80129480856658 3667.245058152916 192.03854840081073 0.1497476148002342 0.15436555794475446
273.4912809997398 457.80403501689824 24773.214127058098 269 260 272.9137668193269 455.9464877426772 22468.656503923954 1152.0867579237042 0.14664469736560626 0.1501406107348681
275.0314338554275 267.13251626422453 1798.8048265194445 157 152 275.3027419069423 265.3359814093063 1623.9640688489028 132.28246612747003 0.23302582751919318 0.2358689129190635
275.34471076497334 53.224649567583526 9577.086824501428 36 32 274.35869743013524 51.184863176183164 8836.631968632839 515.4761538413189 0.16699626687944896 0.16963267078943048
280.95590154815284 141.3637877685515 4018.0533076013876 88 83 280.4220421708642 139.11035641731328 3780.404912208777 207.65019560941877 0.15721197718164032 0.16005535111768426
282.4687885222079 827.3751396016952 6524.83291823476 439 426 281.8197756181941 825.3873363390893 6103.761734831311 310.2320635878751 0.14536873878382583 0.14691350260762942
284.6147449894579 115.27608782103016 41073.13755204526 72 67 284.04315138998874 113.35062857539752 37104.25086945772 1955.7672121121598 0.15115082172623584 0.1526150960420118
288.8192393852688 44.82845648079689 1850.4117650977055 26 23 287.76601709681137 43.354510158256694 1746.5526413828354 111.98940356437124 0.18433479752555787 0.1856565772468053
289.1378816082304 663.138001710005 7214.551122906927 382 369 288.61285657014923 661.3646773644284 6560.246400651704 349.3355908810213 0.1523468829368412 0.15401840618292642
289.74186540152994 526.1983350898457 1874.3409226381252 313 302 289.9799835820562 523.9251953014272 1777.8886460412616 116.11935188256909 0.18679185838305593 0.19136513418104115
291.09156070647214 274.54743596917615 27402.240253957334 164 159 290.5374924818305 272.7492171024166 24785.056374734577 1238.351290712569 0.14293262788954064 0.14759732883788806
291.1639413572295 607.1317657400316 12013.858761183608 352 340 290.54056495914034 605.1662502756449 11036.395280655606 567.1708391563845 0.14705141386093243 0.14936837978741402
296.5780179192034 469.65363281977193 4070.0782595968644 282 272 295.91149632225995 468.0061291743001 3630.1292689494467 208.62376960213885 0.16497173746519359 0.16791727100879716
296.84511052085236 318.6222890258258 27851.369144637585 203 197 296.38408494907475 316.84879230334235 25284.91492771935 1235.3805534481637 0.13984715911359694 0.1436725571423554
297.94842627260874 555.8848667495416 16961.716302043253 327 316 297.59284458959024 553.9839173320664 15395.579369132553 777.5271893704644 0.14449243310783355 0.14764556774820906
298.3935788405388 63.47861497019363 9942.202747551266 39 35 297.8610658038881 61.463139505295686 9321.335497776197 460.90972363828246 0.141422887335975 0.14283901012023834
299.0492598194545 884.4489451716083 3085.959886223825 457 444 298.60648662923757 881.8538129140883 3023.294819725642 157.31979340831603 0.14887541200376733 0.15275140832537767
301.4400640344759 213.70872784027688 22944.763310676615 131 126 300.86715969985994 211.9045867836763 20820.309136812564 1041.738744203551 0.1430862654301854 0.14683835490812575
302.68853550733763 21.264844755380295 1747.5009673813431 7 6 301.91399957821864 19.237038168432367 1810.0028248779863 97.83159306395163 0.1551461788344072 0.1569601855096705
307.80494571288625 601.3649789287566 3844.9590830923407 350 338 307.09772201173666 599.4375143871389 3545.0478018818444 206.24188859277442 0.16676897647175679 0.16803776707393073
315.74370506795145 294.73006707748755 4595.608863324596 182 176 315.04515050491375 293.0377584166024 4133.727406409705 221.045853381272 0.15333224936378886 0.15613306883195405
315.789924435644 1006.0266563604437 2441.4213978127623 492 479 314.9386521306363 1003.9256295542576 2494.5712055224267 128.79610603300034 0.14817653353249716 0.15110712376232252
320.2472121784922 366.1394379953856 5485.3618710302135 500 220 761.7600119648716 275.96207620715404 92349866.52122866 358.99185372934915 358.99185372934915 358.99185372934915
320.77265082846674 71.62916088353859 17392.320843984784 46 42 320.1503614117312 69.87202140011853 15941.326268070436 748.3323235595859 0.13449235841039786 0.13800607948932883
322.7335467038127 129.8781022378592 5104.4152477969 79 74 322.1794101535652 127.86833995607807 4757.765840177215 252.30027577262646 0.15190903227090405 0.1558956950513998
332.8389898372684 612.4304370061817 5443.322393820841 356 344 332.3662939806014 610.3462748885579 4974.3140330235265 289.19341490905066 0.16643813995040732 0.16822870172550328
335.60649434626225 34.46510536166727 127054.14165465733 19 16 335.09945815332566 32.41444642957246 118125.4535585761 5924.200057202076 0.14375810685925508 0.14502339857846247
335.7659832806569 772.4521392479987 11520.458839395138 418 405 335.2432810690505 770.4990331274184 10645.321513383931 551.6671489570799 0.14842816341647314 0.14949339053899238
338.13870944081066 821.9958033639555 4202.946875393079 436 423 337.6380869137145 820.1436122315716 3725.0655055897764 218.96465760804386 0.16816457906215102 0.17089530531606348
340.30783132950063 202.28186657178156 3482.31235357295 124 119 339.9094027502075 199.96994306781062 3279.956889498475 194.06468826630876 0.16920520377255843 0.17320716706104008
342.1917585689797 187.92113514598663 7663.735452747127 113 108 341.43666253586593 186.5554301027817 6181.90588789922 184.3488075296592 184.3488075296592 184.3488075296592
344.70564281988834 481.543769514591 9212.75544016436 289 279 344.15918884186436 479.7936487325303 8194.506729712764 434.6309920321249 0.15196774767277235 0.156262925829522
346.9185320948448 40.268399913021824 6176.369169868685 23 20 342.681493701525 36.41637482598035 9546.458981815475 637.962677798952 0.2250472934220041 0.20042126672415045
350.03245997944896 21.704232316609193 19769.191950457993 8 7 349.3162681175983 19.890037135930342 17706.19604184084 981.9104874297373 0.15875362978383928 0.1629337205067078
350.4177322966428 306.30562149168384 10539.010995997674 192 186 350.2643662386848 304.1642046823812 9625.649180827651 562.3742126575962 0.1671282902682632 0.1699100653718836
356.52290799780593 73.66679047696164 30959.463095533465 50 46 355.9232014509178 71.8257638825939 28298.37734776099 1355.0413954749647 0.13740256217294342 0.14105313157981633
358.7367794869291 43.74479563357016 4248.7111570603 27 24 358.192645915765 41.75743817875299 3739.533844268934 252.24282387293917 0.1931810424542029 0.19934094053143425
362.13137063060185 969.494075612186 1267.6593090207919 480 467 361.5754052742119 966.7601785066521 1318.5615913868628 87.1635104987233 0.18913750826845593 0.19476833658204992
362.6282968905786 304.2766552827975 10820.088873751418 191 185 362.0981811612281 302.2614372893884 9819.087750403614 556.5041610364718 0.16246206204651503 0.16439646184903223
363.1199731887692 336.02937624599133 2826.179357846202 214 208 362.83877023816996 333.64387988120313 2500.585592877704 177.3062255726864 0.20273563540098952 0.21051472530373389
366.006245500694 134.25297266901447 9144.446404095666 82 77 365.3083338040986 132.4033739496393 7374.325930066474 661.4813828833526 0.25685249663425397 0.25940760660102075
367.2012452629718 351.67401503804547 4949.345705093609 219 213 366.51220168037537 349.8721116744123 4483.5805121912945 237.3984670958629 0.15150090175253952 0.1555324438965977
368.3696615603701 34.24808887802027 7950.0580713749105 20 17 367.89146235523333 32.20156500583732 7236.26290657039 416.03862095796296 0.16442818559092226 0.16711292762311764
368.9708676569336 668.9601725116355 1522.6715813694314 385 372 369.05611195042866 667.1798611462141 1317.580687664793 118.51648557074368 0.2572693137696574 0.2613126630786974
370.2756006873908 550.5314259868329 52480.97259619708 325 314 369.85820541233244 548.7702378385919 47051.87208819319 2394.3259747119237 0.14553025046506202 0.15004507446999982
373.31534353421193 51.66352828457349 13144.085705280697 32 29 372.6520245958263 49.80493616921226 12093.410418433878 601.9787271469991 0.14235957692237952 0.14677514920296766
373.4629330303651 296.59223662945254 9340.937425116044 184 178 372.947451669587 294.9048181175001 8150.904502190644 501.5366093815287 0.17596620990673578 0.18053292781760688
374.7085138086246 803.2179345640548 90599.74321834893 432 419 374.241555611353 801.2048222895968 83272.35748099943 4251.189802103178 0.1462257653991663 0.14818253755891522
378.53530639844905 1005.3031344621256 9521.39740612511 493 480 378.05192934561205 1003.1104757858932 9015.929416781692 442.40490064837604 0.1406971452065755 0.14275247949867748
388.89602923887634 209.99511490008257 22709.697549514683 129 124 388.37786514264326 208.05778138930606 20821.045692458498 1041.5784016913376 0.14319939819289443 0.1459920556038745
391.0040923617099 314.8623923547042 46860.78163063408 197 191 390.48775645643906 313.0044161496283 42412.53658207282 2182.426530873344 0.14725064586867384 0.15040777100707
395.2093053592033 23.79564363036519 6687.077012587555 11 10 394.5087359011122 21.961264558037687 6284.1748039067 299.8327728761322 0.13651041353144722 0.13978542361311688
395.3975689760873 794.1854468318619 16455.450965867058 428 415 394.83169537305355 792.0790192062236 15380.17468522748 800.3317906376706 0.1488370320047327 0.15157782913983728
398.2358491165321 233.6482169115818 8504.439406170908 142 137 397.7272522575729 231.83070514275363 7534.857055823687 414.3819986740589 0.15728524123696677 0.16188175873691063
398.69647544282844 285.5552600074841 27841.201994604053 175 169 398.21808652629346 283.82304752265105 24991.228665903425 1260.6999288055147 0.1444828139094197 0.14851673939839227
399.3794464615904 578.864827203096 13789.472055764643 341 329 398.86456570025797 577.0046744928801 12594.4767645479 652.8593715736625 0.1482616621056997 0.15142493669313348
400.1231837035973 703.279557922282 12386.988824058075 394 381 399.5799804661909 701.3281813750708 11285.578282601477 624.8993322191751 0.1584256627621998 0.1602686509815335
400.2408687462216 104.19632144570659 29272.66887832856 63 58 399.63595191598256 102.19283004292781 27010.001457436 1365.7008381360858 0.1446467092957839 0.1469832235745324
403.6424778530128 151.22004512545686 4901.013919706049 94 89 403.1368757962869 148.9741539217605 4665.43359935285 231.51062657434647 0.14219307530154043 0.14526342777104476
411.8818103919594 320.4759425409787 33343.62293971533 205 199 411.4103481221179 318.4563322954149 30601.981012323486 1594.1010239739971 0.14910817731643755 0.15044877652864813
412.79703186413326 758.2074892420565 26053.01730281111 411 398 412.29182519132854 756.1860722557637 24029.54777073159 1231.7504408122188 0.14678996032073496 0.14886896378477854
415.67340764335006 232.4925374185313 3756.6226879167957 141 136 415.0914146152525 230.52171010666385 3375.1015933358576 210.1501377222868 0.1784901113271598 0.17963738521028758
417.3016146837381 539.3108021640596 5999.618638833263 321 310 416.90669141249043 537.2475672199977 5508.853291042462 307.68955357857726 0.15974976561487716 0.1620052074996661
418.26695163275417 483.760194375261 2342.937141276306 291 281 418.5124505827052 481.29948831534125 2162.8102833842754 164.05326657946497 0.2168603373325893 0.2298310992112086
419.73115889107606 961.5367387696234 13125.772335250102 478 465 419.099354124509 959.6116741343579 12082.822985281635 597.8998024981171 0.1418312818864581 0.14683200625117182
420.05630158687006 461.18440525015853 11121.092033215065 276 266 419.57884587167405 459.1934613278176 10098.466982662803 549.6845042029285 0.15574159048544034 0.15812622524563577
426.27863967646783 317.35952194623957 7885.739064304252 201 195 426.98409381929685 315.98772626167914 6269.949618278079 536.7609129601929 0.2456383086703162 0.24557739320968686
428.52404397132096 731.7677037910953 4134.315961600966 404 391 428.0833792142251 729.8712943402055 3644.7132328926336 217.25881369711954 0.17088274944395662 0.17492668404738945
428.7302677425765 260.28272063207146 5650.891415089418 154 149 430.523329255837 258.03903012528804 5286.88461697516 398.9758438710115 0.2180869723777122 0.22032350865297076
431.5887742463608 113.67577333123825 56193.57941577522 69 64 431.10775146898493 111.92807239522183 50307.01329403072 2507.016852210565 0.14281762479081947 0.1461537769933583
431.5992457648337 476.6903890537719 12591.440514668677 285 275 431.0396737188527 474.8014210315253 11350.63212095192 591.1416588754197 0.14932767784135317 0.15338530192128505
431.84707434039774 335.8299869196318 26289.140671158788 213 207 431.3459705329886 333.9189732347584 24035.06162977208 1215.872781097885 0.14482147086989947 0.1483251001420737
433.147092264368 624.6638814086533 14460.904249000605 362 350 432.7286468323846 622.9201666014602 12853.742416240902 683.9378817320938 0.15220281190281545 0.15588983182889146
433.23750899515244 146.8149777106006 19187.710171414303 90 85 432.72913364609906 145.68405911150333 15597.459005468572 921.9142997269024 0.16907596555637 0.17011324602153602
438.30424584365284 229.73736888442488 8155.189145422508 138 133 438.0439480157651 227.9510815201585 7233.313426026769 388.3681054665478 0.1535499299513382 0.15727531293174707
438.33982016774326 135.82763910384278 3926.9019827356187 85 80 434.44089154154574 140.04404065784323 5921.450165850697 374.6793817982547 0.19492165540680165 0.2126652501793392
438.3539367479656 839.5581137627082 2988.8407467180227 443 430 437.6274732737254 837.7418951427551 2798.664735708964 153.8137028682907 0.15722963622620054 0.16211989392545037
438.44561304620515 377.39110574054257 27666.018906875044 237 228 437.99482340565527 375.36141394049446 25442.84285856865 1354.0157863508318 0.1522105072236475 0.15398569245579116
438.54969456342906 581.7860271738107 33350.535788448964 344 332 438.0951940459753 579.9743860159772 30102.250246246203 1529.6844793365153 0.14566477908052766 0.1486002761110014
438.70137730990587 320.31939789959927 23681.780009038896 206 200 438.383898310535 318.42093207537505 20720.566445721885 1263.3365676245262 0.1745378219480943 0.1762126351121606
439.2674495963253 413.36379501472254 1216.2951298555233 249 240 438.28417752341284 410.9308251304909 1081.595049378124 110.34826822314898 0.29215151257126754 0.2989428526767616
441.5630179865393 258.1856784451579 25547.276571961684 152 147 441.03835293155424 256.2270555128808 23306.67326426798 1204.2823470468063 0.1481702070566069 0.15002311026144668
443.8340943902878 162.65903498526546 23422.44378512914 97 92 443.25753377659396 160.85195096822576 21423.16239266707 1039.4344142202938 0.13893435334785192 0.14271918533618538
448.80575767898034 615.7573243707596 4841.108406680365 357 345 448.36342535259047 614.1394847061208 4269.74667468046 254.56652264891403 0.17068758965793698 0.1734137730531676
448.8679962488912 328.0806784890633 15356.88687877657 209 203 448.25162619740695 326.046978413197 14014.205367844786 782.4206598336821 0.15990027697588505 0.1629481297193138
454.6715546742079 486.676233943867 12167.02359747711 294 284 454.20068632466615 484.86792371078513 10727.99579382072 589.6091008549134 0.15744015919274348 0.16140692507579776
455.1789815354031 715.5353252105294 6883.179003196934 398 385 454.69358445905914 713.7729787287315 6127.115648817241 323.10743948064487 0.15084526336978432 0.155393909785809
455.92154992495705 89.64503856138839 3027.202725712404 59 54 455.5661630519872 87.76716836004081 2661.0718498822976 165.63697099803414 0.1780394410828153 0.18383011326195323
456.6833688464727 229.44382274563486 29476.69299679007 139 134 456.1215589355007 227.43702229613447 27415.682128700257 1368.1336542339038 0.14302639594082928 0.14419869854848327
