x_0 x_fit y_0 y_fit flux_0 flux_fit id group_id flux_unc x_0_unc y_0_unc iter_detected
4.1679578900137875 4.051608807966109 447.5341352566441 447.5584691454797 89639.08782617337 78651.97928312923 264 255 3416.8188301821688 0.12462866657297228 0.12430209354217533 1
11.800741557245587 11.80575835711289 527.6569784230265 527.6302164956021 14421.8705004114 13217.582459559335 317 306 402.6234170552684 0.08712171302870562 0.08714821537196425 1
13.600876992612783 13.671781357059308 576.26148731273 576.2378710417345 481740.5026942049 438578.957525896 338 326 13627.897296954334 0.08888427185480213 0.0888913181396589 1
17.123910635091285 17.124358468755798 503.03197373393493 502.84338048777386 8484.171151188499 7489.689975248287 301 291 315.5924341218588 0.12050949678363623 0.12052308733717403 1
22.59825154119965 22.621238024953414 186.60989578317202 186.45198616861347 6169.643233801651 5875.951342808146 112 107 142.92792823661478 0.06959101615723341 0.0696185786938795 1
38.4956547760488 38.52267662704733 948.5731094114159 948.603427078124 361472.75607638364 328387.9644244241 473 460 10114.750787354822 0.0881357503217866 0.08813330006690276 1
43.782029995374025 43.610413456183444 629.3150077349961 629.5125004672909 5451.408378601844 4986.407483473062 365 353 175.61989586459177 0.10075507676823028 0.10081673068396972 1
48.54867473202987 48.578256318651164 63.610265363863775 63.489917952066854 13793.539204894525 12669.129054834926 41 37 361.1382952981044 0.08156050524418439 0.08157799035778243 1
51.71327048725909 51.74832410577561 349.5456919756581 349.56285477519754 71261.71180212735 64462.493803371966 217 211 2073.918929066129 0.0920247126998406 0.09205460148537861 1
52.34357851550735 52.29552867297558 654.4129358755318 654.324575340973 59142.12986142056 53650.631730154004 377 364 1715.9235898574625 0.09148247021457105 0.09151119262759709 1
54.7862651949663 54.76094615980589 892.371798700309 892.2879338860259 24853.53545120435 22966.944577993418 459 446 654.2552733188858 0.08146780835548677 0.0815108982330939 1
57.26126211672963 57.27075570158959 617.5468966070731 617.5873243212795 12468.402544196755 11213.96456256961 359 347 366.90110851211773 0.09358352281989075 0.09361370249893716 1
61.72922389278625 61.59032398882424 991.8561804859391 991.8396148351283 9869.031485744608 9026.820514000585 488 475 272.2315432371762 0.08626780982012393 0.08627351135683559 1
63.87026592122679 63.837860359810705 47.94786226691072 47.90918763426415 36095.09608898957 32972.77216935051 30 27 989.1543866466023 0.08580271247418667 0.08579919917912988 1
64.85533981850264 64.87891474977438 957.300795226615 957.2645367276094 388368.48381395766 352814.8104178662 476 463 10964.640788473844 0.08886590434910716 0.08892364985384235 1
66.49170220928622 66.42452363801384 291.3785929651643 291.3521968129184 36196.98353284405 32859.512077700434 178 173 1037.9615720204922 0.09038032581234973 0.09037316898721098 1
68.80165897814474 68.83528663601068 275.04430223804394 275.02279447549546 53502.59133335287 48726.68427559942 165 160 1504.9391859138625 0.0883360345484347 0.08833400294007743 1
72.18228212640776 72.25506105047856 79.59707119331947 79.51325267886521 6302.079449238951 5842.581941026454 54 50 171.5792386321695 0.08400330175709617 0.0840383518229364 1
72.80667134763164 72.7607951685473 227.47372646995623 227.38238762234633 8329.147625805319 7790.343999415907 137 132 201.05457398964282 0.07382012315324828 0.07384071048758105 1
76.39108473506882 76.37221728775891 139.05887138069284 139.0191213967577 143055.066348972 129849.63154584255 87 82 4020.986888195179 0.08859456342584673 0.0885647100584954 1
79.88219149534494 79.88481528881522 403.4614130215744 403.391797844694 8308.180616738742 7525.852265654615 245 236 247.26250902056645 0.09396461766813316 0.094009378731795 1
85.85714159948593 85.88269987975843 624.5953362139733 624.6091144023419 530568.5845469865 480361.7360652321 363 351 15131.057656939167 0.09008342908860159 0.09012259272524009 1
94.00790195765258 94.03705383192039 1017.5977788840407 1017.6170095095423 13784.538000157954 12796.617215225591 495 482 423.2265439208606 0.0945689421440994 0.09463466275078944 1
96.89653980665287 96.81501312252809 290.2653831050877 290.18907048867806 28053.32949174428 25379.52415158371 176 171 818.5583187817945 0.09224810593261812 0.09225391919134188 1
98.38196490549979 98.4053536969634 188.7317533935657 188.73320945532382 35621.44243032369 32156.473320030786 116 111 1043.4307110220755 0.09284101733569933 0.09281763672715816 1
99.65681149606482 99.68542536091107 764.5711044401736 764.5225578374672 64983.46122952406 59352.68833010563 414 401 1766.860955641269 0.08514796263305532 0.08518844349938844 1
103.73557972201131 104.0234637547144 599.2078093265449 598.9995455646549 4752.970931416299 4326.328844669543 348 336 169.6240018411493 0.11212465621796121 0.11214268047699717 1
104.80722455763542 104.87525827906323 204.99305448484094 204.95741566986177 82262.73240774198 74489.64261758579 125 120 2349.591583758417 0.09021410398627003 0.09021266652729192 1
108.4780389582183 108.46984165957677 911.4897895037101 911.4937858732293 49005.12365942681 44451.53827725212 462 449 1384.4909464365649 0.08911046617475026 0.08916439582789223 1
111.86761106975368 111.8960147447073 495.7775470252422 495.75995329524784 34050.78918593609 30782.490855351487 299 289 989.3670135855251 0.09191957644762092 0.0919364459474013 1
112.19037025307253 112.16992170174757 1001.3181633933518 1001.2937607757602 18659.658283551038 17024.263229449327 490 477 497.4845324585964 0.08356195197836759 0.08362041028518509 1
113.47805521499991 113.47759519482403 71.62743386954648 71.58894202554114 28443.270900416806 26042.775735535364 48 44 755.6511319309333 0.08303417552602727 0.08301838685722265 1
127.3388429941998 127.39254574364713 46.53261529784825 46.57853378075626 10210.787267587384 9493.627274492816 29 26 259.2150829882104 0.07812077683328447 0.0781230050218395 1
129.58819548792462 129.7754978345718 764.639908300157 765.3363764782208 4549.250234479879 3994.1383154461014 415 402 278.13034553068223 0.1991499701727936 0.19925390257964523 1
