x_0_v x_fit_v y_0_v y_fit_v flux_0_v flux_fit_v flux_unc_v x_0_unc_v y_0_unc_v x_0_b y_0_b flux_0_b x_fit_b y_fit_b flux_fit_b flux_unc_b x_0_unc_b y_0_unc_b
241.49209962217947 241.42734203359782 180.10532620882404 180.05582253001057 92241.0880905378 83154.08143756275 2756.5241617603774 0.0948544816504136 0.09480822238369534 241.919473511214 180.79037577182373 26677.359025918744 241.2486088446631 178.90028885290005 24473.19899752141 1216.9882603012936 0.14241049645600426 0.1459767860551923
302.2612712860773 302.3298497276384 20.579836657946355 20.542700059777992 10697.173041806396 9989.59685950008 267.27251604889256 0.07654381760904287 0.0765572385415362 302.68853550733763 21.264844755380295 1747.5009673813431 301.91399957821864 19.237038168432367 1810.0028248779863 97.83159306395163 0.1551461788344072 0.1569601855096705
297.96628561471493 297.99038002014623 62.79360401708826 62.77084610076198 35038.93071879372 31711.73220612539 1001.8003818723233 0.09035181404242282 0.09035899522326386 298.3935788405388 63.47861497019363 9942.202747551266 297.8610658038881 61.463139505295686 9321.335497776197 460.90972363828246 0.141422887335975 0.14283901012023834
284.18741616213026 284.20487227159634 114.59106750059269 114.60592165532171 138070.78729009608 125025.73178999402 4073.8872287514346 0.09320403054373408 0.09322374933263854 284.6147449894579 115.27608782103016 41073.13755204526 284.04315138998874 113.35062857539752 37104.25086945772 1955.7672121121598 0.15115082172623584 0.1526150960420118
280.528554796151 280.5645646080218 140.67876498338353 140.714839101794 17753.957260211762 16143.689568797834 493.44565840471745 0.08745693557652148 0.08743336745740807 280.95590154815284 141.3637877685515 4018.0533076013876 280.4220421708642 139.11035641731328 3780.404912208777 207.65019560941877 0.15721197718164032 0.16005535111768426
177.5570729969323 177.5492606909943 271.0056606582613 271.08183502437095 7654.43804170084 7013.154537524351 216.25919205018363 0.08823270266566872 0.08819483611768855 177.98450940283868 271.6907540427092 1899.8437017894303 177.1862495952586 269.4539976847124 1824.6423142292228 115.65219413076396 0.18146030037872937 0.19030112028636684
320.34535203793786 320.3074774972491 70.94416534577014 70.91288720774288 58785.72594776228 53294.0462133841 1677.8104072803908 0.0900643966663191 0.09003829200980945 320.77265082846674 71.62916088353859 17392.320843984784 320.1503614117312 69.87202140011853 15941.326268070436 748.3323235595859 0.13449235841039786 0.13800607948932883
271.96151404075124 272.03934393470246 189.9725871731836 189.97800360004697 15705.175301072359 14341.887466923172 442.37834309086526 0.0882188965428553 0.08821668638150251 272.3888946631963 190.6576157603419 3951.8576829931635 271.78205652854626 188.80129480856658 3667.245058152916 192.03854840081073 0.1497476148002342 0.15436555794475446
151.2513687587618 151.2319159137557 303.51981197482434 303.4965169299196 30030.003288274424 27186.528357974592 861.1511161966799 0.09060397510475321 0.0906467042996091 151.67882752815495 304.20492340235126 8438.773563198873 151.09073590084566 302.23604097431456 7800.833133245137 412.5769224741663 0.1516234624728787 0.15351428412938994
196.80418157004195 196.86695098269794 279.6369029756879 279.8467527776975 13642.539956662627 11948.4963975438 619.4392872601953 0.14827347386476403 0.14827740544739476 197.2316238757195 280.3219831109253 6045.171082031055 199.88912060644475 284.33718905293296 6939.663584494875 542.7600249332562 0.21631975831349254 0.2683571447915839
223.37090375808194 223.3827182867257 263.53947240433564 263.4511103774872 15162.468519284532 13665.896213859078 448.05061477329804 0.09380425093430252 0.09383552589895082 223.79833497316315 264.22453429267375 3839.863072785892 223.21993606670097 262.0517373467844 3627.356432854711 195.31998559742243 0.1542442644632798 0.15715925691434754
322.3062079002431 322.294869013003 129.19310816953103 129.05114230180058 20791.09267004418 18666.30844191311 671.7086774218149 0.10294414614016968 0.10291611248950269 322.7335467038127 129.8781022378592 5104.4152477969 322.1794101535652 127.86833995607807 4757.765840177215 252.30027577262646 0.15190903227090405 0.1558956950513998
346.49125488815207 340.35097470567973 39.583422293420945 35.908536736149834 26592.755801254985 64836.31874454605 6448.381624923304 0.26620449590910156 0.19287635059745595 346.9185320948448 40.268399913021824 6176.369169868685 342.681493701525 36.41637482598035 9546.458981815475 637.962677798952 0.2250472934220041 0.20042126672415045
349.6051955316764 349.60623438759114 21.019256796053703 20.972348747957955 64881.17462474308 58103.68494833432 2034.082931540759 0.1001585940081809 0.10012026459526367 350.03245997944896 21.704232316609193 19769.191950457993 349.3162681175983 19.890037135930342 17706.19604184084 981.9104874297373 0.15875362978383928 0.1629337205067078
129.13405751922986 129.09996174312604 328.2105882219287 328.1919228492755 103452.23240035832 93127.78129848727 3079.7148408071184 0.09458023746840834 0.09459182061519417 129.5615332728447 328.89571482480966 29516.61518181971 128.8977825967954 326.9587437651891 27218.529780522924 1334.6617280707633 0.14078160532967304 0.143563962375141
51.71327048725909 51.74832410577561 349.5456919756581 349.56285477519754 71261.71180212735 64462.493803371966 2073.918929066129 0.0920247126998406 0.09205460148537861 52.14076100547811 350.23087178704304 20811.0673366179 51.469339608146385 348.17682388426596 19482.235150334574 970.1795679756199 0.14252118810445405 0.14476355773704644
202.3297881754897 202.29359749429258 291.9887842020788 291.9328097642031 99347.29871486728 89889.9855603066 2860.70425167394 0.09103782852817978 0.09101956509818437 202.75723895578852 292.67386051980685 28586.63301147657 202.14200974663098 290.8547386107886 26192.141466541947 1235.4045027198615 0.13515663797342595 0.13867617415189346
358.3094999089343 358.35934898941 43.059826153245666 43.05948948624077 17429.914879387605 15406.758525307454 628.1058360748182 0.1166421302358025 0.11659458382628834 358.7367794869291 43.74479563357016 4248.7111570603 358.192645915765 41.75743817875299 3739.533844268934 252.24282387293917 0.1931810424542029 0.19934094053143425
356.09560785877915 356.1039485042092 72.98181953946023 72.95072726462024 109215.6340793965 98697.35774040976 3157.3333468107685 0.0914977370076953 0.0914895359021518 356.52290799780593 73.66679047696164 30959.463095533465 355.9232014509178 71.8257638825939 28298.37734776099 1355.0413954749647 0.13740256217294342 0.14105313157981633
301.01266761549005 301.05605508870576 213.0237192733399 212.98488155012055 74542.67055866728 67442.04806266907 2161.6205579759717 0.0916697400185378 0.09166657916256436 301.4400640344759 213.70872784027688 22944.763310676615 300.86715969985994 211.9045867836763 20820.309136812564 1041.738744203551 0.1430862654301854 0.14683835490812575
197.86184218707777 197.83989859154806 312.30508429831883 312.26138107892467 48629.93728959847 43965.40293486073 1400.5622850827679 0.09111157599213358 0.09112684201546797 198.2893069246117 312.990163661206 14001.582633682254 197.51809264375075 310.97652737408634 13013.748558717793 658.2690675322368 0.14473617362415353 0.14800314142000562
372.88805853632647 372.9206294394047 50.97856885239181 50.955987792365356 50732.479269466174 45845.31259101715 1472.181164537523 0.09184381391231532 0.09183783935927141 373.31534353421193 51.66352828457349 13144.085705280697 372.6520245958263 49.80493616921226 12093.410418433878 601.9787271469991 0.14235957692237952 0.14677514920296766
274.6040007076535 274.7611986554232 266.44748961472345 266.45945235631234 6866.039143095762 6165.262097490951 230.6829385282737 0.10702357144644084 0.10707224995396555 275.0314338554275 267.13251626422453 1798.8048265194445 275.3027419069423 265.3359814093063 1623.9640688489028 132.28246612747003 0.23302582751919318 0.2358689129190635
365.5789037477223 365.69753113709004 133.56800837699114 133.5207611494441 27979.53716797769 25116.069036276083 867.4687820254273 0.09880093658738537 0.09883192541681267 366.006245500694 134.25297266901447 9144.446404095666 365.3083338040986 132.4033739496393 7374.325930066474 661.4813828833526 0.25685249663425397 0.25940760660102075
339.8804428070177 339.8785664749919 201.59688472043965 201.53999229189486 14129.014330017188 12654.904247910428 438.1418231068943 0.099024157214642 0.09906707266541505 340.30783132950063 202.28186657178156 3482.31235357295 339.9094027502075 199.96994306781062 3279.956889498475 194.06468826630876 0.16920520377255843 0.17320716706104008
394.78203954013037 394.68641842050346 23.11069919934491 23.048273639035568 24844.470556840115 22416.795905956642 737.3236471654204 0.09409190554480724 0.09406757285034456 395.2093053592033 23.79564363036519 6687.077012587555 394.5087359011122 21.961264558037687 6284.1748039067 299.8327728761322 0.13651041353144722 0.13978542361311688
290.6641224840939 290.70839795113744 273.8624203747035 273.8331091118956 91382.7105340002 82511.13982466939 2631.6886462037846 0.09123606252531005 0.0912244322886472 291.09156070647214 274.54743596917615 27402.240253957334 290.5374924818305 272.7492171024166 24785.056374734577 1238.351290712569 0.14293262788954064 0.14759732883788806
79.88219149534494 79.88481528881522 403.4614130215744 403.391797844694 8308.180616738742 7525.852265654615 247.26250902056645 0.09396461766813316 0.094009378731795 80.30971897900224 404.14657339964856 1726.3301792382 79.46407024952268 402.34471814795864 1697.199474236588 102.05837343617353 0.1721047027719139 0.17406036788108611
399.81354768686197 399.8434274004479 103.51138064760357 103.50803522551901 97416.94626811985 88507.61100164903 2742.2776434142206 0.088619693470863 0.08866216768034321 400.2408687462216 104.19632144570659 29272.66887832856 399.63595191598256 102.19283004292781 27010.001457436 1365.7008381360858 0.1446467092957839 0.1469832235745324
208.45500933068072 208.39558238838805 359.80603519520946 359.84251226746716 21128.890426234368 19171.990803429915 610.644989338189 0.09112930624736687 0.09109912413355982 208.88250667485073 360.4911072172149 5913.126682063383 208.14214840241132 358.4615953821483 5409.833658060524 306.4562188407056 0.16234779374213595 0.1635897571979288
403.21512448534605 403.26908776530956 150.5351067537766 150.45502606042083 19583.7538347611 17723.866648137824 566.9488484089551 0.09150765393929397 0.09154871855431142 403.6424778530128 151.22004512545686 4901.013919706049 403.1368757962869 148.9741539217605 4665.43359935285 231.51062657434647 0.14219307530154043 0.14526342777104476
315.3162530076395 315.1538910930655 294.0450684624701 294.09424820269754 22457.839196530174 19990.869188047003 744.6335068359698 0.10653928379060444 0.10653421600918547 315.74370506795145 294.73006707748755 4595.608863324596 315.04515050491375 293.0377584166024 4133.727406409705 221.045853381272 0.15333224936378886 0.15613306883195405
296.4176420289824 296.4239428182036 317.9372774429447 317.9183462305287 91176.37932047884 82467.8607830642 2634.3744892540726 0.09140481897241387 0.0913615151628477 296.84511052085236 318.6222890258258 27851.369144637585 296.38408494907475 316.84879230334235 25284.91492771935 1235.3805534481637 0.13984715911359694 0.1436725571423554
388.4686354689906 388.473586107783 209.31016648008656 209.23238382859117 71808.19907414204 64853.881559094654 2106.2228215780456 0.0929429869146698 0.09289328592468518 388.89602923887634 209.99511490008257 22709.697549514683 388.37786514264326 208.05778138930606 20821.045692458498 1041.5784016913376 0.14319939819289443 0.1459920556038745
431.1614467090842 431.18816077022234 112.99085411669306 112.96622466358833 182430.12876557914 162892.6104941423 5610.162884115691 0.09851584014939559 0.09849716166899651 431.5887742463608 113.67577333123825 56193.57941577522 431.10775146898493 111.92807239522183 50307.01329403072 2507.016852210565 0.14281762479081947 0.1461537769933583
4.1679578900137875 4.051608807966109 447.5341352566441 447.5584691454797 89639.08782617337 78651.97928312923 3416.8188301821688 0.12462866657297228 0.12430209354217533 4.595515735588265 448.21934764407786 24948.260925785504 3.3428512387589238 446.1523313635663 23534.571596776415 1578.5037813832344 0.1942656130889084 0.1950699785953337
432.810158685815 432.894816623499 146.13005968972288 146.21974274101046 55872.052268934654 49462.35321413743 2012.1714495943527 0.1163534525680442 0.11635760082822255 433.23750899515244 146.8149777106006 19187.710171414303 432.72913364609906 145.68405911150333 15597.459005468572 921.9142997269024 0.16907596555637 0.17011324602153602
437.91247741475763 437.811127865029 135.14272457373158 135.33136486920125 12908.892646577608 11297.472928080306 559.1797677447335 0.14157278220785458 0.1415928371695278 438.33982016774326 135.82763910384278 3926.9019827356187 434.44089154154574 140.04404065784323 5921.450165850697 374.6793817982547 0.19492165540680165 0.2126652501793392
397.80843910306237 397.83431715483914 232.9632749497773 232.96900305679492 30581.58576314129 27651.090860381337 892.2126155739818 0.09228967399221083 0.09228127830716538 398.2358491165321 233.6482169115818 8504.439406170908 397.7272522575729 231.83070514275363 7534.857055823687 414.3819986740589 0.15728524123696677 0.16188175873691063
455.49423892918645 455.44551548167016 88.9601360412005 88.89720253385062 12209.304756165668 10939.140960426335 386.25934023315875 0.10104782987540517 0.10098337977924185 455.92154992495705 89.64503856138839 3027.202725712404 455.5661630519872 87.76716836004081 2661.0718498822976 165.63697099803414 0.1780394410828153 0.18383011326195323
349.99027231716576 350.04462671392696 305.62064673507757 305.3855096742357 35214.40407277432 30618.54795865249 1290.8118532929534 0.12057442000749735 0.1206810444497879 350.4177322966428 306.30562149168384 10539.010995997674 350.2643662386848 304.1642046823812 9625.649180827651 562.3742126575962 0.1671282902682632 0.1699100653718836
443.40673320258765 443.3972210129046 161.97412428009216 161.92810646756058 75232.77414373397 68249.55700457808 2168.2164128460386 0.0909034742565825 0.09085619550121805 443.8340943902878 162.65903498526546 23422.44378512914 443.25753377659396 160.85195096822576 21423.16239266707 1039.4344142202938 0.13893435334785192 0.14271918533618538
362.2008383160732 362.1774059717999 303.5916889206766 303.62723310817086 34207.92365076385 30844.700461268443 1067.509429263068 0.09899297110607123 0.09901103472372975 362.6282968905786 304.2766552827975 10820.088873751418 362.0981811612281 302.2614372893884 9819.087750403614 556.5041610364718 0.16246206204651503 0.16439646184903223
456.58479913783384 456.63331261369126 126.21960873496597 126.14756033177503 30546.109219533995 27627.109053368364 925.9788522093713 0.09588915039441698 0.09586050896770835 457.0121357397852 126.90451043557977 8592.013288245027 456.37486468522945 125.09904571734783 7885.414092087275 406.9274944847014 0.14772167930574187 0.15042690530373634
415.2459984394152 415.3129936630419 231.80760744832767 231.71712676020655 13254.958122089265 11955.171004749842 414.0980575833544 0.09909403901692815 0.09907740944141169 415.67340764335006 232.4925374185313 3756.6226879167957 415.0914146152525 230.52171010666385 3375.1015933358576 210.1501377222868 0.1784901113271598 0.17963738521028758
373.0354797448508 373.12741001684174 295.90727770954436 295.8764969247578 30022.874251176007 26893.520453377856 951.6767280388495 0.10121329870391049 0.10120781483576857 373.4629330303651 296.59223662945254 9340.937425116044 372.947451669587 294.9048181175001 8150.904502190644 501.5366093815287 0.17596620990673578 0.18053292781760688
169.35663773858758 169.27284625192672 454.50247273387106 454.53253940378846 50156.916069756975 44983.39094742903 1830.3238923142956 0.1163885973447257 0.11642981763963965 169.7842001528726 455.18757155226604 15965.489111667193 168.8673200186841 453.4300280179692 14034.226768447576 897.7714562786006 0.18372394495268898 0.18482691319438974
475.53352010406354 475.5929172535505 106.07713125648938 106.06756328370166 620088.6221088271 561738.211575684 18123.00946152637 0.0923066283173456 0.09226767863310462 475.9608428430446 106.76201995808037 128379.36736303623 475.57966234228 105.00748853406655 114231.41605642241 6075.688850580503 0.15216159261940645 0.15552503272257592
362.69249279839516 362.7624035767046 335.34441025549415 335.1827270183482 10524.887642830508 9447.2928990284 339.74963401932183 0.10286470586108311 0.10286323320537498 363.1199731887692 336.02937624599133 2826.179357846202 362.83877023816996 333.64387988120313 2500.585592877704 177.3062255726864 0.20273563540098952 0.21051472530373389
437.8768385521822 437.9345752829724 229.05245447518078 229.0484139139602 28169.66078546772 25542.64933320847 816.2750681394613 0.09140136193745492 0.09139617569871308 438.30424584365284 229.73736888442488 8155.189145422508 438.0439480157651 227.9510815201585 7233.313426026769 388.3681054665478 0.1535499299513382 0.15727531293174707
244.96301549211321 244.9764815800676 434.58994806968866 434.60310680616084 66833.28428740955 60408.179321191696 1915.3336528917944 0.09067858598990088 0.0907132414228243 245.3905641581198 435.2749949240713 20577.428729952087 244.7627705366417 433.30684514409484 18824.55982056828 989.260924025574 0.15031722738997932 0.15223679216731154
428.3028394521188 428.42525280603263 259.59779967745277 259.56343944358673 23925.848622386337 21355.621124086145 789.4585520526088 0.1057834061230196 0.10576871072343257 428.7302677425765 260.28272063207146 5650.891415089418 430.523329255837 258.03903012528804 5286.88461697516 398.9758438710115 0.2180869723777122 0.22032350865297076
390.5766265368963 390.6298953611977 314.1774455174983 314.1568010663939 168164.26738846872 151610.75218110284 5008.303022220425 0.09450527586456169 0.09448342305820266 391.0040923617099 314.8623923547042 46860.78163063408 390.48775645643906 313.0044161496283 42412.53658207282 2182.426530873344 0.14725064586867384 0.15040777100707
489.6244223379 489.67437594595674 110.13404667734426 110.09815307586392 776164.3851905208 704249.4410079367 22322.62843312559 0.09067699008978485 0.09065169889792961 490.0517478523968 110.81892567778795 155738.92869834183 489.4597414567261 108.96609280573412 142097.20983625948 7124.00491232932 0.1434655187998756 0.14681886464987148
17.123910635091285 17.124358468755798 503.03197373393493 502.84338048777386 8484.171151188499 7489.689975248287 315.5924341218588 0.12050949678363623 0.12052308733717403 17.55150654947255 503.71717716788277 1316.5014662239967 17.03948846233786 501.26393251330643 1279.5326662967016 99.50662683635834 0.2227595099175857 0.23621598926432538
497.57724479825674 497.68836807215087 85.79848562208264 85.79168472944099 530472.2128174102 477813.73776847223 16284.810239694501 0.09749786233179644 0.09747885895495356 498.00455357787513 86.48335919618091 95490.21819300854 497.6650928050865 84.46720696355608 86828.85726621584 4794.8662123793465 0.15797616888915747 0.15949981568655125
366.7737541265354 366.69931556930436 350.9890518683782 350.90760879231374 17496.881937950235 15724.932680814765 540.8500473934155 0.09838642324576856 0.09836938099275978 367.2012452629718 351.67401503804547 4949.345705093609 366.51220168037537 349.8721116744123 4483.5805121912945 237.3984670958629 0.15150090175253952 0.1555324438965977
111.86761106975368 111.8960147447073 495.7775470252422 495.75995329524784 34050.78918593609 30782.490855351487 989.3670135855251 0.09191957644762092 0.0919364459474013 112.29520188578226 496.4626853365171 9700.724308845834 111.69326385704368 494.42490292152894 9197.346098150796 445.0322860189582 0.13841656252996976 0.13981034320058117
456.2559617720193 456.2554910810803 228.75892097695257 228.7577409488436 93583.48786919747 84870.56079500949 2686.964197115502 0.09056738945134657 0.09055401681526172 456.6833688464727 229.44382274563486 29476.69299679007 456.1215589355007 227.43702229613447 27415.682128700257 1368.1336542339038 0.14302639594082928 0.14419869854848327
441.13559114720795 441.1599414455344 257.5007663135956 257.48093691542806 81486.82357907192 73845.12465328246 2359.7214176767 0.09140214646627487 0.09144642940826962 441.5630179865393 258.1856784451579 25547.276571961684 441.03835293155424 256.2270555128808 23306.67326426798 1204.2823470468063 0.1481702070566069 0.15002311026144668
468.55362482427114 468.5667352176589 208.55825361812904 208.53474830495725 11158.198899098921 9844.963031110236 392.417607498204 0.1140489013536475 0.11405242654108708 468.9810180060915 209.24314695580347 3213.8362510828997 468.44547062227645 207.1842028608069 2731.7993554282702 186.19316025302322 0.195069332651635 0.19813706828772845
492.06345377934224 492.0880598608195 146.63051427139155 146.608437701538 731409.5833964349 663421.3319076558 20920.491817754697 0.09019585450161288 0.09021535381463583 492.49080437718396 147.31539153150464 130925.57395177771 491.99005731304123 145.3380546682664 120461.57679963818 6254.835309473781 0.14850805542591144 0.15036751878591464
512.9479058974797 512.9514889263928 22.92292734471385 22.89210900268641 19728.39319310584 17871.293936869697 566.6720451784638 0.09069203270515701 0.09068349872113941 513.3751714417526 23.607790470463215 4961.907386018461 512.4679535564813 21.772265840521932 4683.979455688052 216.56097718315561 0.13227216757249383 0.1365434335197535
486.6039019860749 486.6293970493746 177.35236792069423 177.4173219083534 8744.663218307436 7487.357284290273 341.26721365493574 0.13039826665951734 0.13040987872741533 487.0312737051592 178.03724888835728 2254.7492326431184 486.18283504641335 176.66509368773637 1927.4755677520325 149.58276065606054 0.22234729274479767 0.22340622215048844
411.4543407249802 411.4548132452835 319.7910100657218 319.7937743896983 108453.83571282936 98421.95808645421 3079.5400930304277 0.0895404978633813 0.08949249565393837 411.8818103919594 320.4759425409787 33343.62293971533 411.4103481221179 318.4563322954149 30601.981012323486 1594.1010239739971 0.14910817731643755 0.15044877652864813
509.44860088475207 509.4210148258745 123.94884420066577 123.92079078204218 618960.8946661243 561628.9711663258 17544.586197947374 0.08939369190488348 0.08933854259266172 509.8759358770508 124.63370953888295 118396.84368569285 509.2740495915689 122.86716702051581 107509.56901292145 5212.120867475142 0.13881232488525425 0.14252809295439833
244.97175482224227 244.95266948052648 466.9475863852191 466.9322783746298 32479.68518778848 29164.16616748 985.9977656174569 0.09668943236197212 0.09669647819945579 245.39932571152167 467.6326332131296 10220.399646558826 244.91961643923514 465.8942444786559 8939.755321810188 521.8833500327305 0.1669537935649319 0.17127649278772253
11.800741557245587 11.80575835711289 527.6569784230265 527.6302164956021 14421.8705004114 13217.582459559335 402.6234170552684 0.08712171302870562 0.08714821537196425 12.228354378673373 528.3421854996946 3193.3574790145035 11.686333062485613 526.3615245249205 3078.591967508419 162.41056801500002 0.15091391081106087 0.15262233769989753
425.8511721604106 425.9526234437881 316.6745993681234 316.6842137960705 21473.3305766788 18942.327973473355 813.070067695429 0.12276400826899159 0.12278447140138765 426.27863967646783 317.35952194623957 7885.739064304252 426.98409381929685 315.98772626167914 6269.949618278079 536.7609129601929 0.2456383086703162 0.24557739320968686
273.06371688387594 273.0691968369207 457.11900749568514 457.06984397044977 79261.12529275767 71540.38238515327 2314.601215279244 0.09253071164206605 0.09253694673707792 273.4912809997398 457.80403501689824 24773.214127058098 272.9137668193269 455.9464877426772 22468.656503923954 1152.0867579237042 0.14664469736560626 0.1501406107348681
471.6274069005794 471.6819036203831 248.98113400387408 248.96708887874408 79955.52227301955 72340.62936114085 2341.1219641250536 0.09257839286103818 0.09255386678126108 472.0548278624355 249.66602517523438 26194.748367473356 471.53733521894975 247.92962498830076 23305.875854062935 1234.7697261948535 0.15158564465965477 0.15531284810172524
535.0222003614313 535.2019198256929 13.912975645613136 13.910072020314164 14346.471564624631 12773.708379253843 540.2263429852085 0.1209794677536661 0.12094951271538354 535.4494596886187 14.597823602285189 4231.05117675535 538.0683868726126 16.160474815008858 3687.882307307634 278.89446846257374 0.23771783088488063 0.21576698735714064
534.0020513568267 533.9567167241538 40.431474775267645 40.355246424572876 20674.33897173492 18455.37156115989 713.2610174083127 0.11054034768983205 0.11056017937199898 534.4293289154944 41.116323377989204 5365.099729165664 533.5360522646893 39.07948648679122 5018.095678342799 283.67484559347116 0.16174249388834927 0.16491691995801966
463.6057545496706 463.6420976279812 270.58438828671444 270.55848109748246 80053.58705634146 72502.24582503599 2300.170043872764 0.09076159942503985 0.09077242573304939 464.0331903653612 271.26928494955075 25447.109153229878 463.44997017466517 269.45012926409856 23143.772255454052 1147.7664328403127 0.14193920612971855 0.14325637540545577
